公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京有链科技有限公司,有链,50-150人,A轮,海淀区,区块链算法工程师,3-5年,硕士,30k-50k,区块链科学家与构架师等大牛坐镇
北京深睿博联科技有限责任公司,深睿医疗,150-500人,B轮,海淀区,深度学习算法工程师（资深）,3-5年,本科,20k-40k,"大牛,人性化管理,靠谱团队,技术氛围好"
零度智控（北京）智能科技有限公司,零度智控,50-150人,C轮,海淀区,计算机视觉算法工程师,应届毕业生,硕士,10k-20k,"五险一金,节日礼金,带薪年假,超长春节假"
北京行动智能科技有限公司,行动智能,15-50人,不需要融资,海淀区,SLAM算法实习生,应届毕业生,硕士,4k-5k,"SLAM,人工智能,机器人,创业公司"
北京峰科计算技术有限责任公司,峰科计算,15-50人,B轮,海淀区,FPGA 算法加速工程师,3-5年,硕士,20k-30k,"软硬结合,FPGA,算法加速,期权"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,广告BI算法资深工程师,3-5年,本科,25k-45k,成熟平台，成长型团队
北大方正信息产业集团有限公司,北大方正信产集团,2000人以上,上市公司,海淀区,机器写作算法工程师（方正信产）(J12484),应届毕业生,博士,20k-25k,大平台、高自由度、大牛带队、福利好
天合泽泰（厦门）征信服务有限公司,泽泰征信,15-50人,A轮,朝阳区,机器学习/计算机视觉算法工程师,1-3年,本科,10k-20k,"前景广阔,五险一金,节日福利,上升空间大"
便利蜂商贸有限公司,便利蜂,2000人以上,不需要融资,朝阳区,深度学习算法工程师,3-5年,硕士,25k-50k,"优厚福利,落地场景,核心团队"
北京数字绿土科技有限公司,数字绿土,50-150人,A轮,海淀区,SLAM算法研发工程师,1-3年,本科,18k-30k,"五险一金,竞争力薪酬,弹性工作,公司期权"
杭州保新科技有限公司,ULSee,50-150人,A轮,朝阳区,深度学习算法工程师,1-3年,硕士,20k-40k,"国际化公司,技术大牛,前沿技术,扁平管理"
联想（北京）有限公司,联想集团,2000人以上,上市公司,海淀区,自然语言处理算法工程师,5-10年,本科,25k-45k,"大平台,超棒团队,超赞福利,五险一金"
北京望石智慧科技有限公司,北京望石智慧科技有限公司,15-50人,天使轮,海淀区,OCR算法工程师,3-5年,本科,30k-50k,"牛人多,国际视野,科研氛围浓"
哈尔滨新中新电子股份有限公司,新中新集团,500-2000人,上市公司,丰台区,图像算法工程师,3-5年,硕士,20k-40k,"创新项目,领导好,薪酬高,氛围佳"
无线生活（北京）信息技术有限公司,微店,500-2000人,C轮,朝阳区,广告/推荐算法专家,3-5年,硕士,40k-80k,"薪酬开放,核心业务,期权激励,福利好"
上海觉非网络科技有限公司,觉非科技,15-50人,A轮,朝阳区,深度学习算法工程师,1-3年,本科,20k-40k,"发展前景好,技术大牛,薪酬福利高,优质团队"
深思考人工智能机器人科技（北京）有限公司,深思考人工智能机器人,50-150人,A轮,海淀区,高级自然语言处理算法工程师,3-5年,硕士,25k-50k,"纯AI公司,发展平台,公司重点,丰厚奖金"
中投长城基金管理(北京)有限公司,中投长城,50-150人,未融资,海淀区,图像算法岗位,3-5年,硕士,50k-100k,期权
北京葡萄智学科技有限公司,葡萄智学,50-150人,未融资,海淀区,NLP算法研究员,应届毕业生,硕士,15k-25k,"互联网教育,大牛团队,股票期权"
天津远度科技有限公司,远度,50-150人,不需要融资,海淀区,计算机视觉算法工程师,不限,硕士,10k-20k,"五险一金,年终奖,带薪年假,超长春节假"
北京网录科技有限公司,网录科技,50-150人,不需要融资,海淀区,高级软件工程师（底层/算法/golang）,5-10年,本科,25k-50k,"五险一金,绩效奖金,带薪假期,不打卡"
北京意锐新创科技有限公司,意锐,150-500人,B轮,海淀区,图像算法工程师,3-5年,硕士,20k-40k,二维码支付
北京快跑信息科技有限公司,小猪短租,150-500人,D轮及以上,海淀区,数据分析算法工程师(J10202),1-3年,本科,25k-35k,"领导好,节假日福利,餐补,氛围好"
北京顺丰同城科技有限公司,顺丰同城科技,500-2000人,不需要融资,海淀区,人工智能 / 机器学习算法工程师,1-3年,本科,20k-40k,"互联网背景,工作环境好,七险一金,年轻化团队"
阿里巴巴（中国）有限公司,阿里妈妈,500-2000人,上市公司,朝阳区,算法测试开发工程师,3-5年,本科,35K-60K,阿里妈妈核心模型质量评估，顶会文章
北京虎鲸跳跃科技有限公司,虎鲸科技,15-50人,不需要融资,海淀区,图像算法工程师,1-3年,博士,30k-50k,"五险一金,年底双薪"
联想（北京）有限公司,联想集团,2000人以上,上市公司,海淀区,工业智能机器学习算法专家,3-5年,硕士,25k-45k,"世界500,技术大牛,完善福利,免费午餐"
北京斗米优聘科技发展有限公司,斗米,500-2000人,B轮,海淀区,高级机器学习算法工程师,5-10年,本科,25k-35k,"有挑战,数据规范,团队好,氛围好"
北京蜂鸟视图科技有限公司,蜂鸟视图,50-150人,A轮,朝阳区,c++算法工程师,1-3年,不限,15k-25k,"算法,c++"
北京矩视智能科技有限公司,矩视智能,15-50人,天使轮,海淀区,图像处理算法实习,应届毕业生,硕士,3k-6k,"优秀团队,节日福利,转正机会"
无线生活（北京）信息技术有限公司,微店,500-2000人,C轮,朝阳区,图像算法工程师,3-5年,硕士,30k-50k,"核心业务,福利好,晋升调薪"
北京博美科技有限公司,博美科技,150-500人,未融资,朝阳区,计算机视觉算法工程师,不限,不限,25k-50k,"五险一金,无加班,福利多多,晋升通道"
北京鲸航科技有限公司,鲸航科技,50-150人,天使轮,海淀区,语音/NLP算法工程师,1-3年,硕士,20k-40k,"五险一金,期权池,带薪年假,弹性工作"
北京东方国信科技股份有限公司,东方国信,2000人以上,上市公司,朝阳区,深度学习算法实习生（QY1wc）,1年以下,硕士,5k-10k,"十三薪,年终奖,年度体检,节日福利"
北京推想科技有限公司,推想科技,150-500人,B轮,朝阳区,高级深度学习算法工程师 (MJ000018),3-5年,硕士,30k-60k,"人工智能,快速成长,弹性工作,年终奖丰厚"
北京英特美迪科技有限公司,英特美迪,少于15人,天使轮,海淀区,医疗图像算法工程师,不限,本科,15k-25k,"绩效奖金,弹性工作,股份期权,发展空间大"
北京智慧星光信息技术有限公司,智慧星光,500-2000人,不需要融资,海淀区,自然语言nlp文本算法工程师,应届毕业生,本科,15k-25k,"牛人多,行业第一"
梅卡曼德（北京）机器人科技有限公司,梅卡曼德,50-150人,A轮,海淀区,3D视觉算法研发工程师,1-3年,本科,22k-44k,"大牛团队,期权激励,风口行业,上升空间大"
北京羽扇智信息科技有限公司,出门问问,500-2000人,D轮及以上,海淀区,DSP算法集成工程师-中国-00504,3-5年,本科,15k-30k,"五险一金,年终奖金,发展空间,团队氛围"
禾多科技（北京）有限公司,HoloMatic,50-150人,天使轮,朝阳区,自动驾驶感知算法工程师-2019校招,应届毕业生,不限,15k-30k,牛人多 六险一金 全年14薪 带薪年假
北京大汉正源科技有限公司,大汉正源,15-50人,未融资,昌平区,无人驾驶算法工程师,3-5年,硕士,20k-40k,"无人驾驶,点云算法,SLAM"
奇虎360科技有限公司,360,2000人以上,上市公司,朝阳区,高级推荐算法工程师,3-5年,本科,25k-50k,平台好，空间大，技术强
北京四海华辰科技有限公司,四海华辰,150-500人,B轮,大兴区,深度学习算法工程师,不限,硕士,10k-20k,"五险一金,周末双休,免费三餐,员工宿舍"
北京中云智车科技有限公司,中云智车/ZIVT,15-50人,天使轮,海淀区,无人驾驶算法工程师,3-5年,硕士,30k-60k,五险一金
北京飞澈科技有限公司,北京飞澈科技有限公司,15-50人,A轮,,深度学习算法优化工程师,不限,本科,15k-30k,"弹性工作,有出国机会"
智车优行科技（北京）有限公司,奇点汽车,150-500人,C轮,朝阳区,深度学习资深算法工程师,1-3年,硕士,15k-30k,自动驾驶 人工智能
北京看了吗视频信息技术有限公司,看了吗视频,50-150人,A轮,朝阳区,算法工程师（自然语言方向）,3-5年,本科,30k-60k,"五险一金,风口行业,团队融洽,快速发展"
玖富金科控股集团有限责任公司,玖富集团,2000人以上,D轮及以上,朝阳区,机器学习算法实习生,应届毕业生,硕士,5k-6k,"优秀团队,晋升空间大,办公环境好,内部培训"
北京小鸟看看科技有限公司,Pico VR （小鸟看看）,150-500人,不需要融资,海淀区,深度学习算法工程师,1-3年,硕士,20k-40k,"风口行业,产品新锐,团队靠谱,公司稳定"
爱笔（北京）智能科技有限公司,Aibee,50-150人,天使轮,海淀区,机器学习算法实习生 (用户画像方向),应届毕业生,本科,3k-6k,初创公司
天津萌兔科技有限公司,MT科技,15-50人,未融资,朝阳区,自然语言处理算法工程师,3-5年,本科,20k-30k,自然语言
禾多科技（北京）有限公司,HoloMatic,50-150人,天使轮,朝阳区,激光雷达SLAM算法工程师-2019校招,应届毕业生,硕士,15k-30k,"牛人多,全年14薪,六险一金,工作弹性制"
北京望石智慧科技有限公司,北京望石智慧科技有限公司,15-50人,天使轮,海淀区,NLP算法工程师,3-5年,本科,30k-50k,"牛人多,国际视野,股票期权"
大鱼快乐有限公司,阿里文娱,2000人以上,上市公司,朝阳区,推荐算法产品经理,3-5年,本科,25k-50k,阿里平台
便利蜂商贸有限公司,便利蜂,2000人以上,不需要融资,朝阳区,数据挖掘工程师（算法）(J11070),不限,本科,15k-25k,"机会众多,数据大牛"
北京市商汤科技开发有限公司,商汤科技,2000人以上,C轮,海淀区,算法开发工程师（Python）,1-3年,本科,20k-40k,"AI独角兽,公司前景好"
广州小狗机器人技术有限公司北京分公司,小狗机器人,150-500人,不需要融资,朝阳区,机器人导航算法工程师,3-5年,本科,20k-35k,"导航,算法"
上海迈外迪网络科技有限公司,迈外迪,150-500人,D轮及以上,海淀区,高级数据挖掘算法工程师,3-5年,硕士,35k-70k,"工作地海淀,公司有前景,领导是大牛,团队氛围好"
北京百家互联科技有限公司,跟谁学,500-2000人,A轮,海淀区,算法工程师（NLP方向）,3-5年,本科,25k-50k,"六险一金,带薪年假,餐补,定期体检"
北京小马智行科技有限公司,Pony.ai 小马智行,150-500人,A轮,海淀区,自动驾驶算法研究员 (MJ000136),1-3年,硕士,25k-50k,"弹性工作,扁平管理,大牛队友,完善福利"
动吧斯博体育文化（北京）有限公司,动吧体育,15-50人,A轮,朝阳区,图像算法总监,3-5年,硕士,50k-100k,五险一金等
天合泽泰（厦门）征信服务有限公司,泽泰征信,15-50人,A轮,朝阳区,机器学习/计算机视觉算法 实习生,应届毕业生,本科,2k-4k,技术大牛
深圳市因斯旗自动化设备有限公司,因斯旗,150-500人,未融资,海淀区,图像算法工程师,3-5年,硕士,30k-50k,"上市公司,五险一金"
铂良乐传媒广告（北京）有限公司,铂良乐传媒,150-500人,未融资,海淀区,图像处理算法工程师,不限,本科,25k-50k,"独角兽企业,晋升空间宽"
百望股份有限公司,百望,500-2000人,不需要融资,海淀区,NLP算法专家,3-5年,本科,30k-50k,"独角兽,年终多薪,氛围好,环境好"
北京东方国信科技股份有限公司,东方国信,2000人以上,上市公司,朝阳区,深度学习算法实习生（QY1zl）,1年以下,本科,5k-10k,"十三薪,年终奖,年度体检,节日福利"
北京推想科技有限公司,推想科技,150-500人,B轮,朝阳区,深度学习算法工程师 (MJ000208),1-3年,硕士,20k-40k,"人工智能,快速成长,弹性工作,年终奖丰厚"
无线生活（北京）信息技术有限公司,微店,500-2000人,C轮,朝阳区,风控算法专家,3-5年,本科,40k-80k,"竞争力薪资,期权激励,完善福利,靠谱儿团队"
江苏曲速教育科技有限公司,极课大数据,150-500人,C轮,朝阳区,NLP算法工程师,不限,硕士,20k-40k,"五险一金,年终奖,带薪年假,领导nic"
北京豆果信息技术有限公司,豆果美食,50-150人,C轮,东城区,spark算法实习生,应届毕业生,本科,4k-5k,"spark,scala,数据,大咖云集"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,移动端高级深度学习算法工程师,3-5年,本科,30k-60k,"大平台,双休"
北京蜂鸟视图科技有限公司,蜂鸟视图,50-150人,A轮,朝阳区,c++算法工程师,1-3年,不限,15k-25k,"算法,c++"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,移动端高级深度学习算法工程师,3-5年,本科,30k-60k,"大平台,双休"
北京东方国信科技股份有限公司,东方国信,2000人以上,上市公司,朝阳区,深度学习算法实习生（QYJS1zl）,1年以下,硕士,3k-6k,"餐补,意外险,培训课程,三方协议"
玖富金科控股集团有限责任公司,玖富集团,2000人以上,D轮及以上,朝阳区,机器学习算法工程师-AI部门,不限,硕士,25k-50k,大平台
北京颐顺太和软件科技有限公司,新东方,2000人以上,上市公司,朝阳区,NLP算法工程师,1-3年,硕士,30k-60k,发展前景好
中科博宏（北京）科技有限公司,中科博宏,50-150人,未融资,朝阳区,算法SDK优化工程师,1-3年,本科,10k-12k,"规划清晰,扁平管理,研究院"
北京飞澈科技有限公司,北京飞澈科技有限公司,15-50人,A轮,海淀区,深度学习算法优化工程师,不限,不限,12k-24k,"海归团队,弹性工作"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,自然语言处理算法专家,3-5年,本科,40k-60k,"上市公司,数据驱动,丰富福利,股票期权"
北京瑞莱智慧科技有限公司,RealAI,少于15人,天使轮,海淀区,机器学习算法,不限,本科,20k-40k,"清华团队,大牛导师,内部培训"
英伟达半导体科技（上海）有限公司,NVIDIA(英伟达),2000人以上,上市公司,朝阳区,机器学习算法工程师,应届毕业生,硕士,1k-2k,"优秀团队,弹性工作,补充公积金,定期体检"
北京猎户星空科技有限公司,猎户星空,500-2000人,A轮,朝阳区,NLP算法工程师,1-3年,本科,20k-35k,核心团队，牛人云集，扁平管理
